year,month,tmax,tmin,af,rain
1999,1,8.4,2.8,4.0,68.5
1999,2,8.0,1.5,8.0,31.4
1999,3,10.1,3.7,1.0,74.1
1999,4,0,0,0.0,37.6
1999,5,14.5,8.8,0.0,39.8
1999,6,16.2,10.1,0.0,62.7
1999,7,20.0,12.9,0.0,7.8
1999,8,18.6,11.9,0.0,62.7
1999,9,19.1,11.1,0.0,53.5
1999,10,13.5,8.1,0.0,49.6
1999,11,10.5,5.2,0.0,43.8
1999,12,7.2,1.4,9.0,37.2
