year,month,tmax,tmin,af,rain
1999,1,9.0,3.5,3.0,56.7
1999,2,7.7,2.0,7.0,17.4
1999,3,10.9,4.5,1.0,30.1
1999,4,13.2,6.3,2.0,62.1
1999,5,17.3,9.6,0.0,43.1
1999,6,18.7,10.9,0.0,45.8
1999,7,22.2,14.7,0.0,18.5
1999,8,21.5,14.1,0.0,75.4
1999,9,20.5,14.0,0.0,57.0
1999,10,15.0,8.8,0.0,52.8
1999,11,10.8,6.5,0.0,42.4
1999,12,8.2,2.9,2.0,68.0
