year,month,tmax,tmin,af,rain
1999,1,9.0,3.4,4.0,91.9
1999,2,8.6,2.9,5.0,32.9
1999,3,11.6,4.8,1.0,28.8
1999,4,14.3,6.1,2.0,57.6
1999,5,18.2,9.7,0.0,50.9
1999,6,19.7,10.1,0.0,65.3
1999,7,24.2,13.3,0.0,7.2
1999,8,21.6,12.9,0.0,98.3
1999,9,20.8,12.4,0.0,102.1
1999,10,15.1,7.1,0.0,70.8
1999,11,10.8,5.3,0.0,41.1
1999,12,8.3,1.7,9.0,89.8
