year,month,tmax,tmin,af,rain
1999,1,9.2,3.2,5.0,129.1
1999,2,8.9,2.7,6.0,32.1
1999,3,11.2,3.9,1.0,47.2
1999,4,14.0,5.9,4.0,75.4
1999,5,17.5,9.4,0.0,55.6
1999,6,19.3,9.4,0.0,49.2
1999,7,24.0,13.1,0.0,6.4
1999,8,21.2,12.3,0.0,116.9
1999,9,20.2,11.2,0.0,112.8
1999,10,14.8,6.9,0.0,82.6
1999,11,10.9,4.9,1.0,43.0
1999,12,8.6,0.6,10.0,100.2
