year,month,tmax,tmin,af,rain
1999,1,5.6,1.3,9.0,80.2
1999,2,5.4,0.0,12.0,90.8
1999,3,8.4,2.4,7.0,47.4
1999,4,9.9,4.0,7.0,59.6
1999,5,11.5,6.4,0.0,64.7
1999,6,13.6,7.7,0.0,93.0
1999,7,16.4,10.0,0.0,30.2
1999,8,15.9,9.4,0.0,57.6
1999,9,15.4,10.0,0.0,80.0
1999,10,12.0,7.4,0.0,78.4
1999,11,9.3,4.0,3.0,70.6
1999,12,5.2,0.1,13.0,117.0
