year,month,tmax,tmin,af,rain
1999,1,10.1,5.3,2.0,152.0
1999,2,9.6,5.5,0.0,77.0
1999,3,10.5,5.6,0.0,43.8
1999,4,12.2,7.3,0.0,98.4
1999,5,15.5,10.2,0.0,57.0
1999,6,16.0,10.6,0.0,67.8
1999,7,19.5,13.6,0.0,8.4
1999,8,19.2,13.6,0.0,104.4
1999,9,18.3,12.5,0.0,118.9
1999,10,14.6,9.7,0.0,34.2
1999,11,11.7,6.9,0.0,75.6
1999,12,10.1,5.6,1.0,222.2
