year,month,tmax,tmin,af,rain
1999,1,7.6,2.3,5.0,107.3
1999,2,8.4,3.0,4.0,50.9
1999,3,11.0,3.7,3.0,38.9
1999,4,13.3,5.8,5.0,63.6
1999,5,15.6,8.5,0.0,48.2
1999,6,16.5,9.2,0.0,40.2
1999,7,20.7,12.4,0.0,39.6
1999,8,18.9,11.7,0.0,65.1
1999,9,17.5,11.4,0.0,158.9
1999,10,13.6,7.9,0.0,30.5
1999,11,10.6,4.7,1.0,79.7
1999,12,7.4,1.7,6.0,153.6
